# source, target, weight, time
33231,33202,1,1146669120
33232,33214,1,1146724200
33233,3359,1,1146670380
33234,30762,1,1146709500
33235,33154,1,1146669300
33235,34028,1,1146218580
33236,30830,1,1146671700
33237,33154,1,1146671580
33238,33213,1,1146745620
33239,32493,1,1146734400
33239,2382,1,1150056000
33240,1206,1,1146727560
33241,33242,1,1146719940
33242,33243,1,1146669660
33242,22544,1,1142009580
33243,33154,1,1146668460
33244,33160,1,1146675720
33245,7,1,1146684720
33246,33154,1,1146676440
33247,33171,1,1146670920
33248,7,1,1146700500
33249,33159,1,1146678660
33250,33154,1,1146695160
33251,33154,1,1146685200
33251,430,1,1141307280
33252,26993,1,1147468500
33252,506,1,1143643140
33253,33156,1,1146681240
33254,33154,1,1146692100
33255,13852,1,1146690540
33256,33165,1,1146711060
33256,2667,1,1146036660
33256,3077,1,1145856300
33256,987,1,1156644720
33256,1490,1,1156617000
33256,5671,1,1156616100
33256,42047,1,1156615980
33256,7927,1,1156558200
33256,7927,1,1156597080
33256,12053,1,1156574040
33256,9384,1,1151855580
33256,659,1,1151855280
33256,9975,1,1151652360
33256,9726,1,1151652600
33256,42095,1,1151652480
33256,46382,1,1151855880
33256,46505,1,1151459520
33256,19837,1,1150428240
33257,33174,1,1146677820
33258,236,1,1146680040
33259,33155,1,1146692460
33260,2185,1,1146538140
33261,33265,1,1146440400
33262,460,1,1146445080
33262,2264,1,1146286020
33262,33902,1,1146187560
33262,15762,1,1146433980
33262,17588,1,1145632620
33262,35616,1,1144774620
33262,35900,1,1144338960
33262,430,1,1141704240
33263,33264,1,1146442740
33264,460,1,1146441480
33264,33264,1,1152054780
33264,45418,1,1152053040
33264,3405,1,1151920740
33264,45894,1,1151886900
33266,33267,1,1146473220
33267,33282,1,1146440700
33268,29029,1,1146539820
33268,10992,1,1146539220
33269,33265,1,1146440280
33269,33474,1,1146903000
33270,1529,1,1146484500
33271,460,1,1146449820
33272,33265,1,1146440940
33273,33274,1,1146445140
33274,33265,1,1146442080
33275,5732,1,1146526740
33275,9959,1,1146491700
33275,5732,1,1146529680
33275,5732,1,1146527700
33275,33420,1,1146449820
33275,33275,1,1146528060
33275,5732,1,1146542340
33275,5732,1,1146492420
33275,5732,1,1146496080
33275,33412,1,1146520500
33276,8721,1,1146511980
33277,8611,1,1146466440
33278,21720,1,1146445080
33279,1089,1,1146463560
33280,1089,1,1146446520
33280,21720,1,1146442680
33280,42198,1,1149726300
33280,42198,1,1149077400
33280,42198,1,1149525960
33280,42198,1,1149296820
33280,2199,1,1149037320
33281,4463,1,1146467340
33282,33265,1,1146440040
33282,34424,1,1145966940
33282,42387,1,1156397580
33282,7521,1,1152295620
33282,45030,1,1152284820
33282,33154,1,1150839420
33282,43855,1,1148902140
33283,33284,1,1146503220
33284,273,1,1146484800
33285,3983,1,1146473760
33286,8835,1,1146443820
33287,16073,1,1146480240
33287,16073,1,1146563220
33287,37571,1,1143460860
33287,42457,1,1156363620
33287,43539,1,1154366040
33287,9215,1,1154363340
33287,8402,1,1154363040
33287,12393,1,1154361300
33287,31525,1,1148716380
33287,9264,1,1148715900
33287,42208,1,1155651420
33287,42208,1,1155660000
33288,21720,1,1146476400
33289,6500,1,1146504900
33289,33319,1,1146503460
33289,33345,1,1146506100
33290,683,1,1146469920
33290,33286,1,1146453360
33290,683,1,1146461640
33291,33265,1,1146440700
33292,6507,1,1146516420
33293,5343,1,1146444900
33294,4523,1,1146494340
33294,33280,1,1146487440
33294,33274,1,1146492720
33294,4523,1,1146492900
33294,31239,1,1146493620
33295,10136,1,1146512400
33296,33282,1,1146440400
33297,15387,1,1146452580
33298,33323,1,1146442680
33298,4121,1,1142650920
33299,260,1,1146535020
33300,14168,1,1146506280
33301,4751,1,1146522120
33302,869,1,1146473160
33302,869,1,1146470940
33302,869,1,1146475740
33302,869,1,1146475620
33302,33359,1,1146475200
33302,33439,1,1146476340
33302,33444,1,1146479460
33302,33440,1,1146486240
33302,3822,1,1146471420
33302,2655,1,1146488220
33302,16,1,1146224820
33302,30653,1,1146210480
33302,16,1,1146212520
33302,34081,1,1146212760
33302,34122,1,1146203640
33302,6081,1,1146213000
33302,20771,1,1146205740
33302,33327,1,1146048300
33302,658,1,1146043620
33302,9857,1,1146045900
33302,32162,1,1146044040
33302,33327,1,1146046500
33302,33302,1,1145970000
33302,7820,1,1146028140
33302,7820,1,1145968740
33302,34424,1,1145967660
33302,6360,1,1145531580
33302,18521,1,1145344380
33302,21581,1,1145343780
33302,2857,1,1144650300
33302,410,1,1144316940
33302,36066,1,1144323000
33302,31374,1,1144317360
33302,701,1,1144223280
33302,10190,1,1144136580
33302,4121,1,1143716340
33302,1739,1,1143723360
33302,2007,1,1143457860
33302,1081,1,1143210000
33302,39579,1,1141739220
33302,7887,1,1141733340
33302,39579,1,1141738320
33302,39579,1,1141735440
33302,6454,1,1141737780
33302,39579,1,1141734060
33303,33304,1,1146512460
33303,33269,1,1146472860
33304,33265,1,1146440340
33305,8721,1,1146483840
33305,49442,1,1148992320
33306,33287,1,1146480720
33307,9959,1,1146477780
33308,33269,1,1146442620
33309,206,1,1146486360
33309,33309,1,1146486720
33309,6319,1,1145892540
33309,588,1,1145891580
33309,3809,1,1152271680
33309,18993,1,1151911200
33309,4096,1,1150176660
33309,283,1,1149835080
33310,460,1,1146446880
33311,2185,1,1146490140
33312,5671,1,1146471420
33312,39244,1,1142000640
33313,33331,1,1146442860
33314,16073,1,1146481680
33315,10498,1,1146604380
33316,33274,1,1146475920
33317,2252,1,1146446820
33317,38321,1,1142627940
33318,25414,1,1146453300
33319,7256,1,1146489360
33320,33321,1,1146473580
33321,33331,1,1146447420
33321,42764,1,1155399300
33322,33323,1,1146452520
33322,33395,1,1146455340
33323,33265,1,1146441600
33324,33317,1,1146449820
33325,33265,1,1146455400
33326,2185,1,1146577080
33327,3983,1,1146480000
33327,4188,1,1146579180
33327,33302,1,1146049140
33327,33302,1,1146045840
33327,33302,1,1146047700
33327,10670,1,1146048060
33327,2182,1,1146055920
33327,2357,1,1145357160
33327,1001,1,1156413420
33327,9744,1,1156241940
33327,6430,1,1154969580
33327,42480,1,1152301980
33327,9124,1,1149418740
33328,17452,1,1146474660
33329,9959,1,1146469080
33330,16466,1,1146491820
33331,33265,1,1146442140
33331,39885,1,1141393080
33331,43387,1,1154445300
33332,33265,1,1146467940
33332,33310,1,1146470580
33332,11310,1,1146507480
33332,30972,1,1146468840
33332,430,1,1144075080
33332,37211,1,1143636900
33332,430,1,1143632040
33332,33332,1,1143637020
33332,37359,1,1143638880
33332,37371,1,1143637320
33332,6936,1,1143561600
33332,37371,1,1143638520
33332,37368,1,1143637620
33332,6936,1,1143557400
33332,37359,1,1143639240
33332,2206,1,1141844400
33332,6188,1,1141927980
33332,2206,1,1141923480
33332,6188,1,1141831740
33332,39505,1,1141831920
33332,6188,1,1141845180
33332,6188,1,1141934520
33333,33265,1,1146440280
33333,50620,1,1148058240
33334,19998,1,1146478740
33335,21720,1,1146445560
33336,12477,1,1146469980
33337,33332,1,1146474960
33338,33304,1,1146444360
33339,8721,1,1146484200
33340,33265,1,1146471660
33341,11843,1,1146556740
33341,36053,1,1144396860
33341,7314,1,1149583380
33341,14650,1,1155909300
33342,8835,1,1146474120
33343,33343,1,1146442260
33343,33265,1,1146441000
33343,4203,1,1144536420
33343,43499,1,1154393040
33343,236,1,1153844580
33343,4527,1,1152025740
33344,33319,1,1146494220
33345,33289,1,1146504900
33345,33412,1,1146525180
33346,7256,1,1146505500
33346,35404,1,1145004420
33346,44464,1,1153557600
33346,44517,1,1153556340
33347,33265,1,1146519780
33348,683,1,1146485760
33349,30972,1,1146443880
33350,8304,1,1146564000
33351,33343,1,1146467880
33352,460,1,1146446400
33353,5121,1,1146443760
33353,697,1,1144506300
33354,33302,1,1146524100
33355,33265,1,1146488520
33356,33265,1,1146456000
33357,29165,1,1146483900
33358,3180,1,1146487080
33359,33302,1,1146474240
33359,2562,1,1142240040
33359,50379,1,1148559540
33360,33265,1,1146460260
33361,4057,1,1146473100
33362,460,1,1146441960
33363,33265,1,1146454140
33364,4523,1,1146710040
33365,33399,1,1146493560
33366,1844,1,1146479520
33367,460,1,1146447360
33367,37575,1,1143310260
33367,8719,1,1149166560
33368,33369,1,1146502440
33369,16455,1,1146488220
33370,8611,1,1146441720
33371,460,1,1146444660
33372,33274,1,1146493740
33373,25414,1,1146474300
33374,26813,1,1146515760
33374,14751,1,1148734560
33375,33265,1,1146471360
33375,45140,1,1150454820
33375,3927,1,1150454940
33376,5671,1,1146491220
33376,5614,1,1156442040
33376,42191,1,1156426020
33376,7643,1,1148329440
33376,31576,1,1148329020
33377,10136,1,1146447180
33378,33265,1,1146476520
33379,4463,1,1146524880
33380,9959,1,1146502500
33381,30972,1,1146482580
33381,701,1,1143103980
33381,5599,1,1156949820
33382,12545,1,1146461340
33383,8800,1,1146491700
33383,739,1,1144858500
33383,739,1,1144758780
33383,739,1,1144845600
33384,13497,1,1146476700
33385,33274,1,1146508440
33386,15626,1,1146516060
33387,10136,1,1146458040
33388,33331,1,1146453060
33388,15762,1,1152985800
33389,4173,1,1146497820
33390,10136,1,1146473280
33391,3822,1,1146491580
33392,16073,1,1146478140
33393,33394,1,1146529560
33394,510,1,1146515640
33395,33322,1,1146453900
33396,21720,1,1146447720
33397,33265,1,1146478140
33398,460,1,1146442260
33399,8611,1,1146493020
33400,33332,1,1146508320
33401,33333,1,1146474300
33401,35900,1,1144322280
33402,1089,1,1146481020
33403,4057,1,1146484080
33404,21720,1,1146448020
33405,33265,1,1146491460
33406,33275,1,1146475740
33407,32932,1,1146467880
33408,1844,1,1146492720
33409,1089,1,1146481680
33410,14075,1,1146445140
33410,3352,1,1144094520
33410,41678,1,1156623240
33410,7051,1,1154093160
33410,10367,1,1153845960
33410,30677,1,1149857580
33410,47479,1,1149857940
33410,11293,1,1149978840
33411,4463,1,1146479460
33412,33275,1,1146511740
33412,46590,1,1151429220
33413,33265,1,1146448560
33414,16,1,1146452100
33415,19189,1,1146496380
33416,33275,1,1146523440
33417,33312,1,1146473160
33418,33333,1,1146471300
33419,21720,1,1146445860
33420,33282,1,1146445860
33420,42919,1,1150375500
33421,5343,1,1146515220
33422,33383,1,1146697320
33423,33355,1,1146504240
33424,33265,1,1146518400
33425,11627,1,1146475920
33426,33420,1,1146603840
33427,33418,1,1146476640
33428,21720,1,1146465720
33429,19189,1,1146468960
33430,25414,1,1146453120
33431,33265,1,1146743400
33432,33304,1,1146457860
33433,11310,1,1146500220
33434,33282,1,1146442020
33435,31239,1,1146474480
33436,33437,1,1146524400
33437,2185,1,1146500520
33438,33265,1,1146477420
33439,33302,1,1146474780
33439,659,1,1142243400
33440,33302,1,1146481500
33441,33265,1,1146440280
33441,38662,1,1142502240
33442,33265,1,1146497460
33443,28697,1,1146515280
33444,33302,1,1146478680
33445,22646,1,1146507360
33446,33329,1,1146473340
33447,4816,1,1146497640
33448,2252,1,1146443760
33449,33265,1,1146492420
33450,10136,1,1146449100
33451,33298,1,1146455880
33452,2252,1,1146452700
33452,31158,1,1151890440
33453,3347,1,1146464460
33454,33265,1,1146463800
33455,21720,1,1146474600
33456,33265,1,1146442560
33456,16,1,1152096300
33456,14653,1,1151837040
33456,5779,1,1148498400
33457,19189,1,1146446940
33458,33265,1,1146466320
33458,36855,1,1143808740
33458,7963,1,1149060960
33459,33265,1,1146451140
33460,5671,1,1146466020
33461,19189,1,1146447780
33462,7256,1,1146524160
33463,33317,1,1146476940
33464,30972,1,1146933240
33465,5343,1,1146478020
33466,33349,1,1146474960
33467,33274,1,1146476040
33468,33265,1,1146458400
33469,33393,1,1146555360
33470,26813,1,1146490740
33471,2252,1,1146448980
33472,33284,1,1146503700
33473,3983,1,1146493740
33474,33303,1,1146665040
33475,33265,1,1146440280
33476,33272,1,1146454140
33477,206,1,1146678000
33477,9418,1,1154782440
33477,1627,1,1154716380
33477,5687,1,1154713620
33478,15387,1,1146465180
33479,1529,1,1146541080
33480,1089,1,1146460320
33481,21720,1,1146520500
33482,206,1,1146520980
33483,33265,1,1146451980
33484,2201,1,1146461280
33485,8721,1,1146548100
33486,25663,1,1146516360
33487,33302,1,1146502860
33488,1445,1,1146497220
33489,5355,1,1146471300
33490,33269,1,1146464100
33491,33298,1,1146444900
33492,25414,1,1146457020
33493,2252,1,1146516420
33494,33377,1,1147053060
33495,16466,1,1146506520
33496,5269,1,1146399360
33497,2007,1,1146405000
33499,1940,1,1146403380
33500,33501,1,1146414660
33501,33506,1,1146411300
33502,33498,1,1146401700
33503,33504,1,1146400980
33504,33512,1,1146400200
33505,33506,1,1146408600
33506,33498,1,1146402480
33506,30840,1,1146408000
33506,33554,1,1146438360
33506,33542,1,1146405960
33506,37443,1,1143477060
33507,1940,1,1146402000
33508,33502,1,1146402780
33508,35684,1,1144812420
33508,33508,1,1144815840
33508,1949,1,1144832520
33508,22389,1,1144671540
33508,10753,1,1144736400
33508,1945,1,1144645920
33508,10753,1,1144712340
33508,10753,1,1144670100
33508,10753,1,1144648020
33508,10093,1,1144321860
33508,36221,1,1144300200
33508,9017,1,1144326000
33508,10093,1,1144293120
33508,30254,1,1143467820
33508,17472,1,1143469260
33508,37450,1,1143617160
33508,3175,1,1143685500
33508,3175,1,1143506280
33508,4057,1,1143471780
33508,3175,1,1143594780
33508,8032,1,1142667720
33508,39032,1,1142038980
33509,33528,1,1146421320
33510,32664,1,1146405000
33511,33506,1,1146405480
33512,33498,1,1146398760
33513,33514,1,1146405720
33514,33507,1,1146405000
33515,33498,1,1146398340
33516,33498,1,1146398760
33517,33506,1,1146420180
33517,7554,1,1148673660
33518,33519,1,1146448440
33519,33523,1,1146420480
33520,5612,1,1146447840
33521,1940,1,1146419520
33522,17007,1,1146399540
33523,33526,1,1146418020
33524,5469,1,1146406200
33525,33498,1,1146397740
33526,14699,1,1146415860
33527,33506,1,1146458940
33527,40268,1,1141455840
33528,33499,1,1146415200
33529,33521,1,1146424440
33530,10540,1,1146568140
33530,10540,1,1146735240
33530,34100,1,1146148440
33530,18991,1,1152886320
33530,33530,1,1152893160
33530,44647,1,1152893040
33531,5201,1,1146408780
33532,5201,1,1146494940
33533,33498,1,1146400140
33533,44696,1,1152872280
33533,44788,1,1152873960
33534,33498,1,1146400200
33535,5752,1,1146422160
33536,33497,1,1146409380
33537,10540,1,1146429360
33537,34269,1,1146162840
33537,42624,1,1156189260
33537,18523,1,1156160040
33538,5201,1,1146489060
33539,33498,1,1146398640
33539,31899,1,1146156660
33539,33773,1,1146153060
33540,3817,1,1146406560
33541,33503,1,1146407580
33541,1140,1,1146184200
33541,5409,1,1141317060
33541,21682,1,1149007380
33542,33506,1,1146403620
33543,1940,1,1146406440
33544,33525,1,1146397860
33545,33498,1,1146398400
33546,33529,1,1146432300
33547,30840,1,1146407700
33548,5269,1,1146403860
33549,5612,1,1146425460
33550,33498,1,1146399900
33551,1733,1,1146406740
33552,10540,1,1146471180
33553,33506,1,1146406020
33554,33506,1,1146426120
33555,17186,1,1146442500
33556,12128,1,1146632640
33557,2264,1,1146289200
33558,10498,1,1146285120
33559,2264,1,1146295740
33560,21759,1,1146410520
33561,4870,1,1146340620
33562,2655,1,1146292320
33562,40759,1,1141134000
33563,4870,1,1146318180
33564,29420,1,1146294540
33564,2043,1,1146298560
33565,5687,1,1146285960
33565,33262,1,1146286560
33566,13494,1,1146283740
33567,33568,1,1146317040
33568,13494,1,1146283680
33569,21096,1,1146310800
33570,33571,1,1146311820
33570,1949,1,1146176520
33570,18078,1,1146176160
33570,2869,1,1150396500
33571,2264,1,1146289740
33572,10498,1,1146284580
33573,11431,1,1146320460
33574,10498,1,1146289020
33574,7746,1,1144058700
33574,48772,1,1149329520
33575,2264,1,1146286860
33576,33577,1,1146288900
33577,2264,1,1146283440
33578,33565,1,1146295800
33579,2264,1,1146326400
33580,14994,1,1146321900
33581,1093,1,1146296160
33582,281,1,1146301680
33583,33584,1,1146315780
33584,33588,1,1146314220
33585,2264,1,1146395640
33585,33585,1,1153550760
33585,44464,1,1153547820
33586,33567,1,1146317820
33587,281,1,1146367200
33588,33589,1,1146308280
33588,31394,1,1149243360
33589,8266,1,1146305340
33590,15833,1,1146388080
33591,2264,1,1146285240
33592,21895,1,1146363420
33593,17926,1,1146293760
33594,2606,1,1146342180
33595,21607,1,1146319140
33596,21759,1,1146340200
33596,36198,1,1144266360
33597,281,1,1146290580
33598,33599,1,1146300300
33599,2264,1,1146288660
33600,33575,1,1146309240
33601,33262,1,1146290580
33602,21607,1,1146362220
33603,33604,1,1146294840
33604,6657,1,1146293760
33605,30656,1,1146294180
33606,1426,1,1146302220
33606,430,1,1144138980
33606,43347,1,1154615760
33606,43894,1,1154080500
33606,43855,1,1154079600
33606,726,1,1151688480
33606,26901,1,1149584640
33606,18821,1,1149597420
33606,18821,1,1149606900
33606,41971,1,1149269940
33606,41971,1,1149175080
33607,33612,1,1146297240
33608,33571,1,1146303540
33609,33557,1,1146329460
33610,33557,1,1146325680
33611,2264,1,1146285720
33612,33557,1,1146293040
33612,11339,1,1149355140
33613,16,1,1146348660
33614,1524,1,1146290520
33615,2264,1,1146291180
33616,33576,1,1146289320
33617,6690,1,1146306060
33617,33617,1,1145525820
33617,32971,1,1145525700
33617,42919,1,1150394400
33618,33578,1,1146323160
33619,21052,1,1146308400
33620,33621,1,1146289440
33621,33622,1,1146286920
33622,33577,1,1146285900
33623,33562,1,1146297120
33624,33575,1,1146298200
33624,4096,1,1145013660
33624,20494,1,1145016480
33624,25152,1,1145006460
33625,4870,1,1146354600
33626,20844,1,1146300120
33627,21052,1,1146289560
33628,4870,1,1146366660
33629,13494,1,1146285420
33630,15833,1,1146424080
33630,37034,1,1143730620
33631,1093,1,1146312060
33632,32358,1,1146422580
33633,2264,1,1146308340
33634,13494,1,1146295200
33635,33567,1,1146317520
33636,33611,1,1146292620
33637,2264,1,1146300480
33638,2264,1,1146286800
33639,6500,1,1146313560
33640,33616,1,1146290100
33641,8273,1,1146388380
33642,2655,1,1146291960
33643,1093,1,1146299340
33644,3771,1,1146318660
33645,33646,1,1146298140
33646,33696,1,1146296820
33647,430,1,1146331440
33648,33649,1,1146306540
33649,14207,1,1146291540
33649,33683,1,1146291960
33649,34028,1,1146156000
33649,34060,1,1146238800
33649,34060,1,1146232980
33649,34060,1,1146195780
33649,7495,1,1143652320
33649,48880,1,1149250440
33649,5956,1,1148652240
33649,430,1,1148644740
33650,33651,1,1146339300
33651,10940,1,1146300600
33652,2041,1,1146312960
33653,2655,1,1146308940
33654,33655,1,1146302640
33655,430,1,1146291300
33655,29601,1,1146146640
33656,33657,1,1146301500
33656,33669,1,1146300960
33656,33672,1,1146351600
33656,10629,1,1146300660
33656,33235,1,1146266220
33656,34037,1,1146252060
33657,5612,1,1146297300
33658,430,1,1146290880
33659,2948,1,1146292020
33660,23545,1,1146391140
33661,7277,1,1146292680
33662,17319,1,1146294720
33663,8006,1,1146351720
33663,8006,1,1146322380
33664,430,1,1146290760
33665,430,1,1146308400
33666,11833,1,1146292260
33666,14207,1,1146290820
33666,50606,1,1148638560
33666,275,1,1148070480
33666,50588,1,1148070780
33667,31008,1,1146298380
33668,430,1,1146295680
33669,430,1,1146290880
33670,430,1,1146396360
33671,5612,1,1146296760
33672,33656,1,1146312780
33673,32478,1,1146328440
33674,33649,1,1146297780
33675,430,1,1146304500
33675,430,1,1144075920
33675,47343,1,1149951180
33676,33677,1,1146321780
33677,430,1,1146291420
33677,6246,1,1154083920
33678,1534,1,1146331620
33678,33691,1,1146301920
33678,430,1,1146298440
33679,277,1,1146310980
33680,23545,1,1146313500
33681,13933,1,1146315960
33682,430,1,1146323220
33683,430,1,1146291360
33684,430,1,1146305760
33685,430,1,1146290340
33686,33685,1,1146294360
33687,31008,1,1146300960
33688,17727,1,1146361200
33689,3813,1,1146311280
33690,33677,1,1146291780
33691,33678,1,1146300360
33692,430,1,1146291840
33692,32478,1,1146294600
33693,430,1,1146295920
33694,430,1,1146333960
33695,430,1,1146311940
33696,430,1,1146291360
33697,33664,1,1146292980
33698,31008,1,1146348660
33699,430,1,1146327480
33700,430,1,1146295920
33701,13605,1,1146310680
33702,33685,1,1146294300
33703,33704,1,1146295140
33704,430,1,1146294660
33705,33649,1,1146319500
33706,33707,1,1146291300
33707,430,1,1146290580
33708,33693,1,1146300240
33709,430,1,1146294660
33710,3813,1,1146305400
33711,10629,1,1146303900
33712,33677,1,1146301020
33713,2727,1,1146305400
33714,33685,1,1146342480
33715,430,1,1146291540
33715,430,1,1144751760
33715,430,1,1141296780
33715,26842,1,1149418440
33715,32168,1,1149418200
33715,187,1,1149422760
33715,614,1,1149423180
33715,31394,1,1149245100
33716,430,1,1146308820
33716,30697,1,1146314400
33717,32478,1,1146321780
33718,33667,1,1146298980
33719,1546,1,1146290880
33720,16,1,1146357660
33721,33693,1,1146317760
33722,2727,1,1146310500
33723,3380,1,1146401220
33724,33725,1,1146329640
33725,10629,1,1146296400
33725,47381,1,1149862020
33726,33649,1,1146308580
33727,33684,1,1146348900
33728,33658,1,1146291480
33729,14207,1,1146298560
33729,33685,1,1146298440
33729,32478,1,1146299940
33729,33690,1,1146299640
33729,1546,1,1146298800
33729,3911,1,1146299460
33729,18936,1,1145879340
33730,430,1,1146358380
33730,8936,1,1141317000
33731,32478,1,1146308160
33732,430,1,1146291000
33733,2424,1,1146302700
33734,31008,1,1146309720
33735,33668,1,1146301740
33736,33678,1,1146300000
33737,10629,1,1146304080
33738,430,1,1146300660
33739,430,1,1146295320
33740,33651,1,1146365880
33741,33683,1,1146351720
33742,430,1,1146331500
33742,18584,1,1142606760
33743,19819,1,1146311940
33744,33689,1,1146349680
33745,430,1,1146334320
33746,430,1,1146333720
33747,33674,1,1146433260
33748,2948,1,1146294600
33749,16,1,1146327840
33750,2727,1,1146315420
33751,430,1,1146312060
33752,430,1,1146317580
33753,430,1,1146291300
33753,45140,1,1150457760
33753,47986,1,1149565560
33753,379,1,1149590160
33754,33678,1,1146302160
33755,430,1,1146302040
33756,5733,1,1146313980
33757,430,1,1146292980
33757,27944,1,1146192000
33757,4021,1,1144141740
33758,430,1,1146350400
33759,10629,1,1146303960
33759,41111,1,1141102140
33760,430,1,1146298560
33761,33726,1,1146320580
33762,33665,1,1146310560
33763,32478,1,1146296280
33764,11102,1,1146296400
33765,14207,1,1146296100
33766,33683,1,1146293520
33766,17347,1,1144153200
33766,18948,1,1144197540
33766,736,1,1144057740
33766,9430,1,1144053420
33766,13392,1,1144200300
33766,1420,1,1144117320
33766,36557,1,1144054860
33766,13556,1,1144123620
33766,32971,1,1144118820
33766,29841,1,1144196040
33766,1420,1,1144150380
33766,17347,1,1144056120
33766,12476,1,1144052700
33766,5161,1,1144059420
33766,32971,1,1144150200
33766,5122,1,1144114200
33766,36556,1,1144051500
33766,17347,1,1144151580
33766,17347,1,1144113540
33766,4283,1,1144115820
33766,13392,1,1144111980
33766,36610,1,1144108440
33766,4281,1,1144197300
33766,9124,1,1144197180
33766,15188,1,1144124700
33766,18259,1,1144123500
33766,17347,1,1144058220
33766,5122,1,1144058940
33766,31309,1,1144123800
33766,22993,1,1144113720
33766,5161,1,1144055880
33766,9430,1,1144052880
33766,36575,1,1144055340
33767,33649,1,1146303060
33768,800,1,1146313800
33769,11102,1,1146310800
33770,33760,1,1146300600
33771,5984,1,1146233160
33772,388,1,1146239580
33773,7963,1,1146245700
33773,19606,1,1146236820
33773,7963,1,1146241140
33773,7963,1,1146154140
33773,25036,1,1146148620
33773,34124,1,1146154260
33773,34114,1,1146210900
33773,7963,1,1146159720
33773,35282,1,1145023560
33773,9658,1,1141299720
33773,686,1,1141136220
33773,1516,1,1141136040
33773,686,1,1141133220
33773,1516,1,1141134480
33773,10838,1,1141138140
33773,686,1,1141144500
33773,43705,1,1152191940
33773,24471,1,1152202980
33773,43705,1,1152193980
33773,43705,1,1152193140
33773,43705,1,1152192720
33773,46955,1,1150389960
33773,19111,1,1150396260
33774,33775,1,1146254820
33774,5984,1,1146245100
33775,33774,1,1146246960
33776,5865,1,1146241920
33777,4708,1,1146237420
33778,5984,1,1146233640
33779,22869,1,1146257700
33780,22192,1,1146307440
33781,5984,1,1146233280
33782,33783,1,1146245220
33783,10840,1,1146244500
33784,5984,1,1146232800
33785,6643,1,1146260820
33785,388,1,1146234540
33785,18418,1,1146233760
33785,430,1,1144077720
33785,4702,1,1141812960
33785,14653,1,1141734300
33785,4702,1,1141740780
33785,3647,1,1149067200
33786,5984,1,1146233880
33787,10368,1,1146301020
33788,10840,1,1146258960
33788,21119,1,1154730420
33789,4708,1,1146238320
33790,9487,1,1146247620
33790,9487,1,1146235020
33790,10952,1,1155843960
33790,10952,1,1155856560
33790,4137,1,1155827160
33790,16697,1,1155822420
33790,4137,1,1155823080
33790,10952,1,1155898260
33791,33784,1,1146233220
33792,5865,1,1146362460
33793,33794,1,1146267240
33794,5984,1,1146233100
33795,33794,1,1146234900
33796,22192,1,1146313980
33797,5984,1,1146233580
33797,28519,1,1146238140
33797,28519,1,1146246120
33798,4708,1,1146236820
33799,33778,1,1146251040
33799,27513,1,1155026640
33799,27513,1,1155101100
33800,5984,1,1146233820
33801,5984,1,1146237540
33802,388,1,1146234300
33803,4708,1,1146244020
33804,30683,1,1146327900
33805,388,1,1146236760
33806,388,1,1146233640
33807,388,1,1146234300
33808,9487,1,1146239580
33809,2655,1,1146235680
33810,4708,1,1146233940
33811,5984,1,1146237780
33812,2318,1,1146243480
33813,23817,1,1146249300
33814,33785,1,1146234900
33815,4708,1,1146233820
33816,5865,1,1146251820
33817,12439,1,1146313500
33818,17495,1,1146236700
33819,2324,1,1146291780
33820,33785,1,1146234060
33821,33783,1,1146246360
33822,9487,1,1146234840
33823,28519,1,1146236580
33824,5012,1,1146249180
33825,16073,1,1146236880
33826,16805,1,1146253380
33827,4708,1,1146306360
33828,4708,1,1146240180
33829,26897,1,1146256020
33830,33773,1,1146324660
33831,388,1,1146238320
33832,4708,1,1146241320
33833,5984,1,1146240840
33834,12439,1,1146237240
33835,5984,1,1146238860
33835,36733,1,1143795300
33835,39762,1,1141402800
33836,33776,1,1146314940
33837,33781,1,1146235140
33838,33794,1,1146237420
33839,388,1,1146234600
33840,9487,1,1146242820
33841,5848,1,1146240720
33842,12684,1,1146262800
33843,4708,1,1146235080
33844,388,1,1146236340
33845,33781,1,1146234600
33846,33847,1,1146475680
33846,430,1,1144075020
33846,4426,1,1144075620
33847,12453,1,1146259440
33847,16430,1,1154380020
33847,575,1,1153607280
33847,33585,1,1153566660
33848,5984,1,1146233280
33849,388,1,1146234240
33850,4708,1,1146326460
33851,4708,1,1146234780
33852,30474,1,1146305520
33854,15562,1,1146234660
33855,33856,1,1146219600
33856,33868,1,1146212520
33857,33853,1,1146210840
33858,33859,1,1146212640
33859,33853,1,1146210720
33860,33853,1,1146211020
33861,33862,1,1146211680
33862,33853,1,1146210900
33863,6136,1,1146252660
33864,1477,1,1146214020
33865,33866,1,1146509760
33866,3471,1,1146415260
33867,33868,1,1146217920
33868,33853,1,1146210660
33869,5733,1,1146223020
33870,33853,1,1146213600
33870,42159,1,1152884760
33871,16735,1,1146215580
33872,33853,1,1146217440
33873,33867,1,1146226920
33874,33853,1,1146212040
33875,4426,1,1146226860
33876,19819,1,1146219840
33877,4701,1,1146223440
33878,33853,1,1146232680
33879,33853,1,1146211740
33880,33853,1,1146211020
33881,31208,1,1146214620
33882,2670,1,1146211620
33883,11303,1,1146211740
33884,33853,1,1146211020
33885,33858,1,1146215280
33886,33006,1,1146236580
33887,11303,1,1146211980
33888,3471,1,1146247140
33889,2670,1,1146225300
33890,33853,1,1146211200
33891,33853,1,1146215340
33892,33853,1,1146229260
33893,33853,1,1146211380
